date;rsi_10;mom_10;ema_5;ema_10;ema_20;ema_30;sma_5;sma_10;sma_20;sma_30;wma_5;wma_10;wma_20;wma_30;trima_5;trima_10;trima_20;trima_30;roc_10;rocr_10;adosc_10;ppo_10;volume;volume_t-1;volume_t-2;volume_t-3;volume_t-4;close;close_t-1;close_t-2;close_t-3;close_t-4;high;high_t-1;high_t-2;high_t-3;high_t-4;open;open_t-1;open_t-2;open_t-3;open_t-4;low;low_t-1;low_t-2;low_t-3;low_t-4;label
;0.0;-0.16489128210082526;;225.09896281807517;225.18032237985514;225.26179419030763;;225.0987157693666;225.18022008717057;225.26171400575387;;225.07452936596442;225.12871853341156;225.1829770807922;;225.09875642710065;225.1801801768498;225.26162568685794;-0.07322317898257324;0.9992677682101743;;-0.0505595795987933;;;;;;225.02511602428902;225.04379096179093;225.05929014300077;225.0728570949657;225.0888193642433;;;;;;;;;;;;;;;;0
;0.0;-0.16400613960243504;;225.08226122644442;225.16382539740283;225.24536256926237;;225.08231515540638;225.16376416030909;225.2452868174018;;225.05787269228057;225.1122312931197;225.16655063294394;;225.08245223319315;225.16387024507088;225.24531730965413;-0.07283622639425724;0.9992716377360574;;-0.05064339577330563;;;;;;225.007104064106;225.02511602428902;225.04379096179093;225.05929014300077;225.0728570949657;;;;;;;;;;;;;;;;0
;0.0;-0.1611237013808875;;225.06594900037484;225.1475128817513;225.2290516927333;;225.0662027852683;225.1475280743104;225.22895621871018;;225.0415506609451;225.09592460957234;225.1502446436317;;225.06621396353765;225.14759657416698;225.22902401878568;-0.07156165966023531;0.9992843834033976;;-0.050681569919626086;;;;;;224.99254398306175;225.007104064106;225.02511602428902;225.04379096179093;225.05929014300077;;;;;;;;;;;;;;;;0
;0.0;-0.16083404482495212;;225.0500870222899;225.13143623786144;225.21290049455098;;225.0501193807858;225.13144098940407;225.2127929229809;;225.02564254015212;225.0798465187721;225.1340996050638;;225.04998331279498;225.13134803029732;225.2127566082003;-0.0714374930666617;0.9992856250693334;;-0.05061287167080716;;;;;;224.97870812090758;224.99254398306175;225.007104064106;225.02511602428902;225.04379096179093;;;;;;;;;;;;;;;;0
;0.0;-0.16358848154743555;;225.03401749290234;225.11527132098496;225.1966943084934;;225.03376053263105;225.11519526685578;225.1966019019768;;225.0095671274016;225.06368114936777;225.1179003591075;;225.03369151777224;225.1150751152618;225.19648635709893;-0.07266552740496923;0.9992733447259503;;-0.05054699325150417;;;;;;224.96170461065842;224.97870812090758;224.99254398306175;225.007104064106;225.02511602428902;;;;;;;;;;;;;;;;0
;0.0;-0.16496668575234708;;225.01741508938125;225.0988363640851;225.1803078546252;;225.0172638640558;225.09873831784276;225.18023390710732;;224.99301144392973;225.0472534357183;225.10151986695004;;225.01736940207155;225.09876910280502;225.18019090487155;-0.07328345811110637;0.9992671654188889;;-0.05058940115241419;;;;;;224.9427042735364;224.96170461065842;224.97870812090758;224.99254398306175;225.007104064106;;;;;;;;;;;;;;;;0
;0.0;-0.16274032526655446;;225.00080853476226;225.08238328550334;225.16390599555112;;225.00098983152915;225.08235741831263;225.1638244852199;;224.9764323848244;225.03080969487388;225.08512277868357;;225.00109828336662;225.0824761082505;225.16389005951294;-0.07230049263495797;0.9992769950736504;;-0.05067249356856166;;;;;;224.92607903897675;224.9427042735364;224.96170461065842;224.97870812090758;224.99254398306175;;;;;;;;;;;;;;;;0
;0.0;-0.16044532877896245;;224.98473639502126;225.0661955217589;225.14768056139857;;224.98494529865124;225.06622070923882;225.14757771777747;;224.96032728203477;225.01462439467142;225.06890260326207;;224.98487993410376;225.06622340766458;225.1476141957111;-0.071285951957889;0.9992871404804211;;-0.050663361575709984;;;;;;224.91241176618675;224.92607903897675;224.9427042735364;224.96170461065842;224.97870812090758;;;;;;;;;;;;;;;;0
;0.0;-0.1617362922732184;;224.9688850233315;225.05013441023212;225.1315433542585;;224.96877166942394;225.0501077593196;225.1314397171564;;224.9444379278667;224.998560884337;225.05277203119434;;224.96863354623164;225.04997573035533;225.131355660201;-0.07186385959471187;0.9992813614040529;;-0.050576380987729416;;;;;;224.89755385072755;224.91241176618675;224.92607903897675;224.9427042735364;224.96170461065842;;;;;;;;;;;;;;;;0
;0.0;-0.16453688791094123;;224.95258848706757;225.0338600924843;225.11526662649214;;224.95231798063287;225.033761439105;225.11518424262002;;224.92816200140405;224.98228910477133;225.03650198969265;;224.95232487453669;225.03369156048424;225.11508092754633;-0.073113275957426;0.9992688672404257;;-0.050550586918579;;;;;;224.87925407388;224.89755385072755;224.91241176618675;224.92607903897675;224.9427042735364;;;;;;;;;;;;;;;;0
;0.0;-0.16434908895439548;;224.93589365947977;225.01737502989863;225.09884729157875;;224.93588307173746;225.01729942055226;225.09877441535963;;224.91151635680427;224.9658134377456;225.02008796986777;;224.93602116993944;225.01738957631704;225.09878419986586;-0.07303588677481931;0.9992696411322518;;-0.05062743200027907;;;;;;224.86076693533462;224.87925407388;224.89755385072755;224.91241176618675;224.92607903897675;;;;;;;;;;;;;;;;0
;0.0;-0.1614472808179812;;224.91948695471763;225.0010209111738;225.0825124200761;;224.91973834365567;225.00102674953123;225.0824222214247;;224.8951115770861;224.9494665199109;225.00375780005672;;224.91978378184433;225.0011189012524;225.08249675640585;-0.07175208155738577;0.9992824791844261;;-0.05068417185019838;;;;;;224.845656783288;224.86076693533462;224.87925407388;224.89755385072755;224.91241176618675;;;;;;;;;;;;;;;;0
;0.0;-0.16045077404945118;;224.9035971827712;224.984932558587;225.06635634194296;;224.90369326625074;224.9849480257597;225.06624980495727;;224.87917609805993;224.93337761129004;224.98760754119138;;224.90356994268103;224.98488054769277;225.06623697690887;-0.07131381831991801;0.9992868618168008;;-0.05062992296505202;;;;;;224.8320932090123;224.845656783288;224.86076693533462;224.87925407388;224.89755385072755;;;;;;;;;;;;;;;;0
;0.0;-0.16294063074295195;;224.88762814775183;224.96882159968962;225.05018931924758;;224.88739920317644;224.9687592919813;225.05009372732826;;224.86318959331692;224.91726517932864;224.97144739184995;;224.88730096539484;224.96862567659352;225.04998088889207;-0.07242491171892684;0.9992757508828107;;-0.05055123593581659;;;;;;224.81576749016463;224.8320932090123;224.845656783288;224.86076693533462;224.87925407388;;;;;;;;;;;;;;;;0
;0.0;-0.16492116649683908;;224.87111092891723;224.95243701344884;225.033840553113;;224.87090708652676;224.9523338095791;225.03376587341285;;224.84671400076869;224.90088652715536;224.95510479293594;;224.87098810945736;224.95233364984273;225.03370043486856;-0.07331077384138407;0.9992668922615862;;-0.05057400975683532;;;;;;224.79678344416158;224.81576749016463;224.8320932090123;224.845656783288;224.86076693533462;;;;;;;;;;;;;;;;0
;0.0;-0.1632020468656492;;224.85445480123605;224.9359670337557;225.01743162882642;;224.85458688184022;224.93592537294822;225.01735450584198;;224.8300949353402;224.88442637640222;224.93870068669452;;224.8547147811237;224.93604513613445;225.017408373771;-0.07255271843232824;0.9992744728156767;;-0.05066205513669554;;;;;;224.77950222667076;224.79678344416158;224.81576749016463;224.8320932090123;224.845656783288;;;;;;;;;;;;;;;;0
;0.0;-0.16050705459434766;;224.83829428908084;224.91973893381538;225.00118261950746;;224.83853617638079;224.91976300395518;225.00108367100208;;224.81391040852964;224.86820224415783;224.922456653052;;224.83850320409988;224.91979716452767;225.00113795913083;-0.0713599131235143;0.9992864008687649;;-0.05067459927238523;;;;;;224.7655719843824;224.77950222667076;224.79678344416158;224.81576749016463;224.8320932090123;;;;;;;;;;;;;;;;0
;0.0;-0.16112879534540525;;224.82247404940094;224.90369550877023;224.985060061529;;224.82242329684624;224.90368429774895;224.98495490510803;;224.79804618934057;224.85215652671843;224.9063404788481;;224.82227869432668;224.90356384319284;224.9848897609626;-0.07164068629209597;0.999283593137079;;-0.050591362313087695;;;;;;224.75128297084134;224.7655719843824;224.77950222667076;224.79678344416158;224.81576749016463;;;;;;;;;;;;;;;;0
;0.0;-0.16406152375915894;;224.8062955544132;224.88748568193196;224.96882988510572;;224.8060171444703;224.8873944069473;224.96874422103656;;224.78187692208996;224.83594776759648;224.89011708671006;;224.80598896435276;224.88729764735822;224.96863067183875;-0.07294944784862478;0.9992705055215138;;-0.050545339423517056;;;;;;224.7334923269684;224.75128297084134;224.7655719843824;224.77950222667076;224.79678344416158;;;;;;;;;;;;;;;;0
;0.0;-0.16459770807011864;;224.78963388375806;224.8710257470632;224.95243159353825;;224.78955737366329;224.87093767714822;224.95236008395784;;224.76526587142433;224.81949652558336;224.8737243218567;;224.78968787711918;224.8710054386527;224.95234681806227;-0.07319381627619581;0.999268061837238;;-0.05061030263244795;;;;;;224.71465636580987;224.7334923269684;224.75128297084134;224.7655719843824;224.77950222667076;;;;;;;;;;;;;;;;0
;0.0;-0.16185433590601406;;224.77313910478907;224.85463401871704;224.93607552940213;;224.77337194007268;224.85462750590523;224.93599026039246;;224.74878500338156;224.8031131848482;224.85737287124192;;224.7734494899682;224.8547376167836;224.9360658150916;-0.07197980248486724;0.9992802019751513;;-0.05068255033918007;;;;;;224.6989125994286;224.71465636580987;224.7334923269684;224.75128297084134;224.7655719843824;;;;;;;;;;;;;;;;0
;0.0;-0.1601957227074422;;224.7571976422057;224.83852230841833;224.9199068539943;;224.75735236780193;224.83854535572897;224.91980195562152;;224.7328012071102;224.78700209481727;224.84120969706052;;224.75724956231258;224.83850755278948;224.91981266651453;-0.07124697225610044;0.999287530277439;;-0.05064644592143024;;;;;;224.68546106058056;224.6989125994286;224.71465636580987;224.7334923269684;224.75128297084134;;;;;;;;;;;;;;;;0
;0.0;-0.16226071997817826;;224.74131306890177;224.82245661133413;224.90377302399685;;224.7411262958041;224.8224097810276;224.90367411577458;;224.71688850187962;224.7709342027511;224.82508263470004;;224.7410041118936;224.82227009389388;224.90356973413566;-0.07216973238217683;0.9992783026761782;;-0.05055950085223346;;;;;;224.66983248903412;224.68546106058056;224.6989125994286;224.71465636580987;224.7334923269684;;;;;;;;;;;;;;;;0
;0.0;-0.16473433952921823;;224.72489853830788;224.80613056745807;224.88746722571545;;224.72465286185115;224.80602603251396;224.88739048193798;;224.70050793003068;224.75461261890422;224.80878321759428;;224.7247036968692;224.80599369349392;224.88730486516582;-0.07327526061374767;0.9992672473938625;;-0.050560764319478826;;;;;;224.6510331506354;224.66983248903412;224.68546106058056;224.6989125994286;224.71465636580987;;;;;;;;;;;;;;;;0
;0.0;-0.16363924302496002;;224.70821593154946;224.78965567542747;224.87105928864585;;224.70828893754864;224.78959801203786;224.87098551890236;;224.68386999171886;224.7381476825826;224.79238023173613;;224.7084287151289;224.78971094207319;224.87102282303874;-0.07279429915224567;0.9992720570084775;;-0.050648446137173266;;;;;;224.63314420113662;224.6510331506354;224.66983248903412;224.68546106058056;224.6989125994286;;;;;;;;;;;;;;;;0
;0.0;-0.16070069398617193;;224.6919587681195;224.7733838523091;224.85478459471287;;224.69221886815004;224.77340287499527;224.85468987134888;;224.66759955447077;224.72188135121561;224.77611029714146;;224.6922209337755;224.77346655858437;224.85475775431033;-0.07149259269384478;0.9992850740730616;;-0.05068241137729984;;;;;;224.61880153268459;224.63314420113662;224.6510331506354;224.66983248903412;224.68546106058056;;;;;;;;;;;;;;;;0
;0.0;-0.16059900003392613;;224.6761431710702;224.75734472202714;224.83866771662485;;224.67615896814664;224.75734757226382;224.8385616586857;;224.65173666650676;224.7058404092493;224.75999953023822;;224.6760165374558;224.7572458391577;224.83851860318615;-0.07145177912082357;0.9992854822087918;;-0.05060814611555143;;;;;;224.60497298434848;224.61880153268459;224.63314420113662;224.6510331506354;224.66983248903412;;;;;;;;;;;;;;;;0
;0.0;-0.16348524246396323;;224.66008036330788;224.7411973892986;224.82248255609275;;224.65981044390023;224.74111687037333;224.82239301313274;;224.6356709865486;224.68969280506963;224.7438212121538;;224.65974801324091;224.7409980452958;224.82227473164664;-0.07274051578392005;0.9992725948421608;;-0.0505442507789544;;;;;;224.58779772837738;224.60497298434848;224.61880153268459;224.63314420113662;224.6510331506354;;;;;;;;;;;;;;;;0
;0.0;-0.16472800036760304;;224.64347744754295;224.72477519285118;224.80611363806102;;224.64333764386348;224.72467739416703;224.8060421525861;;224.61911714703956;224.67327827709127;224.7274580710872;;224.64345221095178;224.72471753138825;224.80600486311707;-0.07329926601591374;0.9992670073398409;;-0.0505930371694919;;;;;;224.56876432660079;224.58779772837738;224.60497298434848;224.61880153268459;224.63314420113662;;;;;;;;;;;;;;;;0
;0.0;-0.162315122776846;;224.62690722854114;224.7083529119161;224.78974122547856;;224.62710613158578;224.7083317526247;224.78966049529416;;224.60257234688842;224.65686531031665;224.7110902704709;;224.62721161593697;224.7084528938533;224.78973116313628;-0.07223165831810041;0.999277683416819;;-0.05067670429401871;;;;;;224.55234124303303;224.56876432660079;224.58779772837738;224.60497298434848;224.61880153268459;;;;;;;;;;;;;;;;0
;0.0;-0.16008099496892214;;224.61089347870816;224.69220802549168;224.77355350799348;;224.61109803208888;224.69223498608093;224.7734510146332;;224.5865224328654;224.64072243906287;224.6949077613848;;224.61102242880378;224.69222931734652;224.7734838668864;-0.07124244310621197;0.9992875755689379;;-0.050661407887637046;;;;;;224.5388316044597;224.55234124303303;224.56876432660079;224.58779772837738;224.60497298434848;;;;;;;;;;;;;;;;0
;0.0;-0.1615834324925629;;224.59507241495905;224.67617655907227;224.75744538670926;;224.59493968883962;224.67614602832091;224.75734346676592;;224.5706641775924;224.6246884049683;224.6788062525754;;224.59480043202;224.6760082035981;224.75725290164206;-0.07191539306986572;0.9992808460693013;;-0.05057137417007378;;;;;;224.523877628088;224.5388316044597;224.55234124303303;224.56876432660079;224.58779772837738;;;;;;;;;;;;;;;;0
;0.0;-0.16440800324207316;;224.57877279147414;224.65991445685512;224.74118597374687;;224.5784988885154;224.6598125921599;224.74110615019026;;224.5543886861291;224.60842921044178;224.66255341509324;;224.57851559635782;224.65974879639023;224.74100390970884;-0.07317760529781392;0.9992682239470219;;-0.05055053391291037;;;;;;224.50542448579205;224.523877628088;224.5388316044597;224.55234124303303;224.56876432660079;;;;;;;;;;;;;;;;0
;0.0;-0.16401786914877903;;224.56208960784005;224.6434478687248;224.72478786456878;;224.56209710160056;224.643374981726;224.7247163888762;;224.53775530303287;224.59197232371102;224.64616045582207;;224.56224028454704;224.643473415099;224.72473318430366;-0.07301006670145105;0.9992698993329855;;-0.05063243071796457;;;;;;224.48701528148663;224.50542448579205;224.523877628088;224.5388316044597;224.55234124303303;;;;;;;;;;;;;;;;0
;0.0;-0.16101076328459385;;224.5457339405695;224.62713220864168;224.70848757897414;;224.5459960252721;224.62714248141052;224.70839734978264;;224.5213982732603;224.57566360524683;224.62986478156245;;224.54603367336472;224.6272318845009;224.70847367917347;-0.07167720678851186;0.9992832279321149;;-0.0506862335542173;;;;;;224.47213343785202;224.48701528148663;224.50542448579205;224.523877628088;224.5388316044597;;;;;;;;;;;;;;;;0
;0.0;-0.16017481579245896;;224.52989626353727;224.6110840665703;224.69236752335595;;224.52997854369286;224.6110987059216;224.69226143122788;;224.50551294446387;224.55961448481654;224.6137505471824;;224.52984699786697;224.61102184869583;224.69224235055287;-0.07130962087745774;0.9992869037912254;;-0.05062573949330591;;;;;;224.45862671689213;224.47213343785202;224.48701528148663;224.50542448579205;224.523877628088;;;;;;;;;;;;;;;;0
;0.0;-0.1628347794624574;;224.5139402528734;224.59499398450512;224.6762236963579;;224.51369506574662;224.59492701694677;224.6761300700915;;224.48954197377162;224.54352300852742;224.59761356483776;;224.5136013392033;224.5947924121137;224.67601297534236;-0.07249829658660945;0.9992750170341339;;-0.05054748783152066;;;;;;224.44213820488602;224.45862671689213;224.47213343785202;224.48701528148663;224.50542448579205;;;;;;;;;;;;;;;;0
;0.0;-0.16472272810753452;;224.49741929785458;224.5786207479113;224.65989152241676;;224.49722279293587;224.57851661841818;224.65981884456093;;224.47306559823033;224.5271561497963;224.5812874313009;;224.49731387623086;224.57852548709454;224.6597580188386;-0.07334446918917381;0.9992665553081083;;-0.05057669817538392;;;;;;224.42307500026985;224.44213820488602;224.45862671689213;224.47213343785202;224.48701528148663;;;;;;;;;;;;;;;;0
;0.0;-0.1627959150812046;;224.4807918639755;224.56217766825495;224.64350938622985;;224.48094320142778;224.56214042264577;224.643432663254;;224.4564738925182;224.51072298723454;224.5649099840079;;224.48107062567908;224.56226482868794;224.64349270624336;-0.07249267972301299;0.9992750732027699;;-0.050666893387011205;;;;;;224.40596841151958;224.42307500026985;224.44213820488602;224.45862671689213;224.47213343785202;;;;;;;;;;;;;;;;0
;0.0;-0.1601103183421344;;224.46468987501467;224.545992264106;224.62729787258218;;224.46493216959357;224.54601915058984;224.62719855828107;;224.4403443876569;224.49454113028648;224.54870342022963;;224.46488892619243;224.54604614920885;224.62725075791334;-0.07130200355776051;0.9992869799644224;;-0.050673847829430255;;;;;;224.3922309246909;224.40596841151958;224.42307500026985;224.44213820488602;224.45862671689213;;;;;;;;;;;;;;;;0
;0.0;-0.16094407875968386;;224.44890762968473;224.5299822890197;224.61120688246075;;224.44883776171758;224.52996789690343;224.6111025779599;;224.42451808876706;224.4785285945827;224.5326188374825;;224.44868951383873;224.5298399337663;224.61103045902394;-0.07167761478478196;0.9992832238521522;;-0.05058620939237177;;;;;;224.3778875257;224.3922309246909;224.40596841151958;224.42307500026985;224.44213820488602;;;;;;;;;;;;;;;;0
;0.0;-0.16395260558169866;;224.43272897383412;224.51378635887556;224.59499514956048;;224.43244250115941;224.5136910949997;224.59491151926716;;224.4083521361831;224.46233403511633;224.51641383390483;;224.43242315832458;224.51359852186363;224.5947973161379;-0.07302234725042878;0.9992697765274957;;-0.05054402230928079;;;;;;224.3599250225063;224.3778875257;224.3922309246909;224.40596841151958;224.42307500026985;;;;;;;;;;;;;;;;0
;0.0;-0.16430672660229106;;224.41607238935333;224.49734173033406;224.57861596308496;;224.41601182849917;224.4972553585075;224.57854567093975;;224.3917476376431;224.44589847932494;224.50004004293208;;224.41614954221453;224.49733235274178;224.57853918920918;-0.07318608313301445;0.9992681391686699;;-0.0506149398869687;;;;;;224.34111775918976;224.3599250225063;224.3778875257;224.3922309246909;224.40596841151958;;;;;;;;;;;;;;;;0
;0.0;-0.1614142521364954;;224.39962305117092;224.4809854730975;224.56229241897304;;224.39987040328552;224.48098375244322;224.5622067889126;;224.375309310525;224.42955044797665;224.48372103379725;;224.3999419962162;224.48109339953905;224.56228577971123;-0.0719036029474096;0.9992809639705259;;-0.050685734253028296;;;;;;224.32560102935014;224.34111775918976;224.3599250225063;224.3778875257;224.3922309246909;;;;;;;;;;;;;;;;0
;0.0;-0.15987827371372987;;224.38373798080136;224.46491591986327;224.54616098317726;;224.38388257591413;224.46493930059327;224.54605584624514;;224.3593792670436;224.41348105861428;224.4675951225215;;224.38377015386502;224.46489207902215;224.5460611913994;-0.07122410753849229;0.9992877589246151;;-0.05064307577525616;;;;;;224.3122551641383;224.32560102935014;224.34111775918976;224.3599250225063;224.3778875257;;;;;;;;;;;;;;;;0
;0.0;-0.16214205503345624;;224.3678737409936;224.44887484767236;224.53005283341477;;224.36766837041083;224.44882345705201;224.5299552607514;;224.34348873721524;224.39743775968716;224.45149375578688;;224.36754829982453;224.4486804740348;224.5298453333314;-0.0722369451355398;0.9992776305486446;;-0.05055495439654094;;;;;;224.29648466185867;224.3122551641383;224.32560102935014;224.34111775918976;224.3599250225063;;;;;;;;;;;;;;;;0
;0.0;-0.1645726286084539;;224.35145407468158;224.4325596789681;224.5137633329543;;224.35121110755;224.43245308664845;224.51368838048126;;224.32710641100914;224.3811274853277;224.43521055033696;;224.3512724372828;224.4324288889309;224.51360596930675;-0.0733251919290745;0.9992667480807093;;-0.05056231647682852;;;;;;224.27756557627757;224.29648466185867;224.3122551641383;224.32560102935014;224.34111775918976;;;;;;;;;;;;;;;;0
;0.0;-0.16326099381413428;;224.33479224409507;224.41610771015738;224.49737950543826;;224.33488500816856;224.41605390055238;224.4973060816684;;224.31048875626465;224.36468566816652;224.41883155846435;;224.3350268890626;224.41617342915106;224.49735028810278;-0.07274697301689059;0.9992725302698311;;-0.05065362827200468;;;;;;224.2598140064557;224.27756557627757;224.29648466185867;224.3122551641383;224.32560102935014;;;;;;;;;;;;;;;;0
;0.0;-0.16027862443300478;;224.31859179736625;224.39987743176968;224.48114145909298;;224.31885714572527;224.39990017357667;224.4810459970057;;224.2942714433406;224.34846051450313;224.4025982491365;;224.31884954080294;224.39995837031373;224.48111349435985;-0.07142351229227906;0.9992857648770772;;-0.050682937374122786;;;;;;224.24568978708658;224.2598140064557;224.27756557627757;224.29648466185867;224.3122551641383;;;;;;;;;;;;;;;;0
;0.0;-0.1603764326511623;;224.30282137821598;224.3838752470335;224.4650584289605;;224.30281950246018;224.38387583602702;224.46495260121338;;224.27845277903407;224.33245616388055;224.3865213778484;;224.302671082879;224.38376530677118;224.4649025260322;-0.07147147296066025;0.9992852852703934;;-0.050603161688621466;;;;;;224.23185449203973;224.24568978708658;224.2598140064557;224.27756557627757;224.29648466185867;;;;;;;;;;;;;;;;0
;0.0;-0.16338679553973634;;224.2867630785695;224.36774434066461;224.4488934161347;;224.28648082290619;224.36765929231206;224.44880553890442;;224.262394820434;224.31632520141704;224.37036319261915;;224.28642568591684;224.36754245707232;224.448684878293;-0.07281769043352426;0.9992718230956648;;-0.050541720576247236;;;;;;224.21450073016027;224.23185449203973;224.24568978708658;224.2598140064557;224.27756557627757;;;;;;;;;;;;;;;;0
;0.0;-0.1644794512208705;;224.27015989542693;224.35133493405706;224.43254194227345;;224.2700328777841;224.35123768947196;224.43247168926126;;224.24584295650288;224.2999238946526;224.35401738825664;;224.27015638424967;224.3512874676238;224.43244053575768;-0.07331053048104108;0.9992668946951896;;-0.050597018035457283;;;;;;224.19544557128543;224.21450073016027;224.23185449203973;224.24568978708658;224.2598140064557;;;;;;;;;;;;;;;;0
;0.0;-0.16188187240848606;;224.25362825749136;224.33494454860224;224.41619961611266;;224.25384469054325;224.33492825952143;224.4161184691862;;224.2293344126841;224.28354277058682;224.33767959454826;;224.2539464601343;224.33505130302234;224.41619404214825;-0.07215880620790038;0.999278411937921;;-0.050680840755435504;;;;;;224.17923588678127;224.19544557128543;224.21450073016027;224.23185449203973;224.24568978708658;;;;;;;;;;;;;;;;0
;0.0;-0.15972403477562125;;224.23767348241557;224.3188428767901;224.4000497695618;;224.2378722870657;224.31887134517584;224.3999465973175;;224.21334028614424;224.2674426501157;224.321534983283;;224.237786234693;224.31885679925566;224.39997532383805;-0.07120187532885236;0.9992879812467115;;-0.05065907860075269;;;;;;224.16587699457452;224.17923588678127;224.19544557128543;224.21450073016027;224.23185449203973;;;;;;;;;;;;;;;;0
;0.0;-0.16144232275118497;;224.2218806385922;224.30284001627552;224.3839699677441;;224.2217280547906;224.3028053153526;224.38386888532582;;224.1975112960208;224.25143707832635;224.3054618377391;;224.22158832897205;224.30266204030158;224.38377179992702;-0.07197213662403223;0.9992802786337597;;-0.050566290892949506;;;;;;224.1508128413871;224.16587699457452;224.17923588678127;224.19544557128543;224.21450073016027;;;;;;;;;;;;;;;;0
;0.0;-0.16427716617931765;;224.20557643078988;224.28658930002828;224.36772722761089;;224.20530033817266;224.28648435429196;224.36764908409233;;224.18123483072776;224.23518966692887;224.28922561905222;;224.20532733783838;224.286427291416;224.36754841454282;-0.07324107929153056;0.9992675892070847;;-0.05055082676940315;;;;;;224.13220749567935;224.1508128413871;224.16587699457452;224.17923588678127;224.19544557128543;;;;;;;;;;;;;;;;0
;0.0;-0.16367480502793796;;224.18890631087348;224.27014182109698;224.3513506820392;;224.1889328576699;224.27007198261012;224.35127967698904;;224.16461490946898;224.21875218282958;224.27285411499784;;224.18908065109343;224.27017860843955;224.35130369480748;-0.07297867916810086;0.999270213208319;;-0.05063764507317757;;;;;;224.11389077124963;224.13220749567935;224.1508128413871;224.16587699457452;224.17923588678127;;;;;;;;;;;;;;;;0
;0.0;-0.16057216271312313;;224.17260368048605;224.25386563277752;224.33508559569748;;224.1728756413986;224.25388032478378;224.33499448083455;;224.1483074523912;224.20248264579456;224.25659360962712;;224.17290482974698;224.25396629333488;224.3350721919321;-0.07160095241517395;0.9992839904758483;;-0.050688035127717856;;;;;;224.0992418437426;224.11389077124963;224.13220749567935;224.1508128413871;224.16587699457452;;;;;;;;;;;;;;;;0
;0.0;-0.1599106134571855;;224.15681740651212;224.23785739857294;224.31900131040277;;224.1568845800529;224.23787086288925;224.3188949757355;;224.13247173097855;224.18647301235129;224.24051520271064;;224.15674501835812;224.23778443623348;224.31886926452952;-0.07131045132194869;0.9992868954867805;;-0.05062123529435105;;;;;;224.0857791736294;224.0992418437426;224.11389077124963;224.13220749567935;224.1508128413871;;;;;;;;;;;;;;;;0
;0.0;-0.16273645860803754;;224.14087206595204;224.2217869828452;224.3028798086627;;224.1406109341921;224.2217152183263;224.30278753541546;;224.1165141770474;224.17040131430775;224.2244005612717;;224.1405224731212;224.221580235185;224.3026664461542;-0.07257508482757524;0.9992742491517242;;-0.05054387166793337;;;;;;224.0691180334317;224.0857791736294;224.0992418437426;224.11389077124963;224.13220749567935;;;;;;;;;;;;;;;;0
;0.0;-0.16451624874298432;;224.1243470505821;224.20542483985207;224.28656398109848;;224.1241593093178;224.20532006611217;224.28649263131405;;224.10003664017918;224.15404600603074;224.20809068682019;;224.12426054909724;224.2053383994448;224.2864369023558;-0.07337449103748117;0.9992662550896252;;-0.05057976118196834;;;;;;224.04998448141728;224.0691180334317;224.0857791736294;224.0992418437426;224.11389077124963;;;;;;;;;;;;;;;;0
;0.0;-0.1623797224371799;;224.10775046844867;224.1890096978517;224.27020926288878;;224.10792133707406;224.18897710742925;224.27013223867274;;224.08347419282103;224.13764084248177;224.1917405718224;;224.10804756880933;224.18910571891462;224.27019838862057;-0.07242775250113631;0.9992757224749886;;-0.05067174986560461;;;;;;224.03306584884825;224.04998448141728;224.0691180334317;224.0857791736294;224.0992418437426;;;;;;;;;;;;;;;;0
;0.0;-0.15971831898818323;;224.09170812287493;224.17286759022707;224.25403560514067;;224.09194950517522;224.17289709785942;224.2539353414061;;224.06740078022443;224.1215018387069;224.17557188337855;;224.09189560599094;224.1729163214047;224.25398493994015;-0.0712458129123239;0.9992875418708768;;-0.05067272813331302;;;;;;224.0195175677931;224.03306584884825;224.04998448141728;224.0691180334317;224.0857791736294;;;;;;;;;;;;;;;;0
;0.0;-0.16077207039361952;;224.07596208674875;224.15689019346078;224.23797556120778;;224.07587229813583;224.15687229260098;224.23787166282924;;224.0516108564072;224.10552163168987;224.15951830807373;;224.0757209696255;224.156737013004;224.23779243132822;-0.07172013535204913;0.9992827986464795;;-0.05058089022895192;;;;;;224.0051049241809;224.0195175677931;224.03306584884825;224.04998448141728;224.0691180334317;;;;;;;;;;;;;;;;0
;0.0;-0.16384476284650873;;224.05978135798364;224.14070713489696;224.22178153006797;;224.05948782185118;224.1406079383211;224.22169948418554;;224.03544645284438;224.08934027796988;224.1433309800551;;224.05947792879525;224.14052024343906;224.22158508555333;-0.0730957701065571;0.9992690422989344;;-0.05054300761524007;;;;;;223.9869680785406;224.0051049241809;224.0195175677931;224.03306584884825;224.04998448141728;;;;;;;;;;;;;;;;0
;0.0;-0.16400415620498165;;224.04313080916378;224.12427820199957;224.20542164680387;;224.04308740623068;224.1241938722019;224.2053520382716;;224.01884927423035;224.0729207923654;224.12697639007376;;224.0432320101654;224.1242801844791;224.20535266292478;-0.07317295360513842;0.9992682704639486;;-0.05061986534284706;;;;;;223.96820333947437;223.9869680785406;224.0051049241809;224.0195175677931;224.03306584884825;;;;;;;;;;;;;;;;0
