@relation timeseries_created_21-10-2019_prices_wn_indicators-weka.filters.unsupervised.attribute.Remove-R18

@attribute rsi_10 numeric
@attribute mom_10 numeric
@attribute ema_10 numeric
@attribute ema_20 numeric
@attribute ema_30 numeric
@attribute sma_10 numeric
@attribute sma_20 numeric
@attribute sma_30 numeric
@attribute wma_10 numeric
@attribute wma_20 numeric
@attribute wma_30 numeric
@attribute trima_10 numeric
@attribute trima_20 numeric
@attribute trima_30 numeric
@attribute roc_10 numeric
@attribute rocr_10 numeric
@attribute ppo_10 numeric
@attribute close_t-1 numeric
@attribute close_t-2 numeric
@attribute close_t-3 numeric
@attribute close_t-4 numeric
@attribute label numeric

@data
49.877851,-0.605178,231.805119,231.65754,231.565534,231.782748,231.598926,231.469307,231.888825,231.695195,231.605923,231.841756,231.509525,231.438717,-0.260565,0.997394,0.060916,232.447533,231.461386,232.543984,231.706019,1
52.108372,0.868106,231.841322,231.690559,231.593837,231.869558,231.619218,231.455006,231.929095,231.733796,231.640434,231.911413,231.550839,231.46003,0.375582,1.003756,0.118395,231.650562,232.447533,231.461386,232.543984,1
56.563144,0.768696,232.004318,231.790296,231.667641,231.946428,231.630092,231.553599,232.086957,231.840327,231.723195,231.968534,231.603344,231.490254,0.331379,1.003314,0.116658,232.004236,231.650562,232.447533,231.461386,0
56.182999,1.706116,232.128946,231.87596,231.733585,232.117039,231.7137,231.651646,232.22211,231.941249,231.796496,232.047438,231.676369,231.520386,0.73863,1.007386,0.150689,232.737797,232.004236,231.650562,232.447533,1
58.605595,1.012176,232.299347,231.989312,231.819557,232.218257,231.830189,231.709035,232.394676,232.070054,231.887755,232.131039,231.758905,231.557781,0.436181,1.004362,0.159314,232.689773,232.737797,232.004236,231.650562,0
46.487551,-0.406049,232.148389,231.939766,231.796946,232.177652,231.807707,231.689691,232.258462,232.035663,231.872274,232.195472,231.825772,231.595717,-0.175115,0.998249,0.159479,233.06615,232.689773,232.737797,232.004236,1
47.422395,-0.113339,232.047351,231.90671,231.783767,232.166318,231.828132,231.689777,232.152104,232.015184,231.866015,232.253672,231.892004,231.634695,-0.048915,0.999511,0.151983,231.469082,233.06615,232.689773,232.737797,1
54.5714,0.050737,232.146873,231.972235,231.836087,232.171392,231.865463,231.730439,232.229995,232.088193,231.924399,232.297162,231.953954,231.678172,0.021818,1.000218,0.161297,231.59268,231.469082,233.06615,232.689773,1
55.557252,1.280462,232.25505,232.045531,231.894523,232.299438,231.97037,231.781445,232.333714,232.171658,231.989651,232.335927,232.021218,231.726499,0.553208,1.005532,0.194854,232.59472,231.59268,231.469082,233.06615,0
47.379289,-0.758884,232.152068,232.011543,231.881241,232.22355,232.033407,231.823436,232.222662,232.144827,231.983664,232.28783,232.07415,231.774253,-0.326475,0.996735,0.152953,232.741848,232.59472,231.59268,231.469082,1
48.911188,0.231174,232.102917,231.99918,231.881273,232.246667,232.014707,231.81484,232.160514,232.130382,231.987425,232.232867,232.110822,231.815264,0.099794,1.000998,0.149032,231.688649,232.741848,232.59472,231.59268,0
44.343282,-0.73741,231.9509,231.929432,231.841631,232.172926,232.021242,231.803787,231.982361,232.059156,231.952069,232.173092,232.146293,231.855547,-0.317843,0.996822,0.117424,231.881736,231.688649,232.741848,232.59472,1
51.321055,-0.621554,231.980963,231.947224,231.859348,232.110771,232.028599,231.790318,231.972055,232.068203,231.972228,232.111086,232.168222,231.8936,-0.267062,0.997329,0.118681,231.266826,231.881736,231.688649,232.741848,0
45.210089,-1.397741,231.855702,231.884824,231.822747,231.970997,232.044018,231.799465,231.823193,231.998054,231.94008,232.005522,232.170455,231.930848,-0.600689,0.993993,0.102319,232.116242,231.266826,231.881736,231.688649,1
53.204255,-0.709894,231.946712,231.929723,231.857167,231.900007,232.059132,231.853462,231.89324,232.027791,231.976002,231.920476,232.150725,231.965866,-0.304589,0.996954,0.06018,231.292032,232.116242,231.266826,231.881736,0
46.57888,-0.046563,231.851404,231.881417,231.829125,231.895351,232.036501,231.836921,231.806424,231.967161,231.948199,231.866039,232.12137,231.992805,-0.020116,0.999799,-0.001849,232.356256,231.292032,232.116242,231.266826,1
51.209494,0.47032,231.889876,231.898711,231.844214,231.942383,232.05435,231.866216,231.836906,231.969685,231.962785,231.824386,232.099982,232.021106,0.203081,1.002031,-0.034693,231.422519,232.356256,231.292032,232.116242,1
55.149555,0.052477,232.027571,231.969995,231.896019,231.947631,232.059511,231.892852,231.965054,232.026146,232.013171,231.811294,232.080101,232.045612,0.022562,1.000226,-0.017418,232.063,231.422519,232.356256,231.292032,0
50.401489,-0.708,232.028712,231.976077,231.904911,231.876831,232.088134,231.93919,231.98073,232.023702,232.022268,231.838878,232.053323,232.063679,-0.3042,0.996958,-0.002646,232.647197,232.063,231.422519,232.356256,1
52.034822,0.563535,232.069343,232.002373,231.927316,231.933184,232.078367,232,232.048976,232.039326,232.042461,231.91132,232.020027,232.069828,0.243229,1.002432,-0.03597,232.033848,232.647197,232.063,231.422519,0
49.592918,0.076636,232.049167,231.998182,231.92932,231.940848,232.093757,231.990087,232.053556,232.027898,232.039775,231.97937,231.994327,232.067024,0.03305,1.00033,-0.062521,232.252184,232.033848,232.647197,232.063,1
56.10294,1.527196,232.184595,232.073976,231.985107,232.093567,232.133247,232.04535,232.208678,232.09459,232.091642,232.087095,231.980409,232.072503,0.660361,1.006604,-0.03805,231.958372,232.252184,232.033848,232.647197,0
46.972542,-0.454156,232.089593,232.034749,231.964267,232.048152,232.079461,232.035117,232.130227,232.049717,232.066915,232.135444,231.969065,232.072194,-0.195659,0.998043,-0.045209,232.794022,231.958372,232.252184,232.033848,1
49.475073,0.680106,232.068238,232.028786,231.964775,232.116162,232.043579,232.068066,232.116406,232.039496,232.062852,232.164037,231.969556,232.06607,0.294046,1.00294,-0.01041,231.662086,232.794022,231.958372,232.252184,1
59.17809,1.021318,232.306299,232.157242,232.055923,232.218294,232.059151,232.112186,232.345754,232.166543,232.147336,232.205416,231.992037,232.059658,0.439548,1.004395,0.003125,231.972138,231.662086,232.794022,231.958372,0
41.267073,-0.903649,231.981312,232.001206,231.956758,232.127929,232.01164,232.066977,232.036768,232.01985,232.044542,232.202281,232.012757,232.04909,-0.390476,0.996095,0.007327,233.377574,231.972138,231.662086,232.794022,1
44.887559,-0.985699,231.816946,231.913215,231.900019,232.029359,231.985871,232.04602,231.845745,231.930865,231.980692,232.124059,232.02494,232.037705,-0.424755,0.995752,-0.029101,230.51887,233.377574,231.972138,231.662086,1
48.568837,-0.986318,231.78857,231.889183,231.884591,231.930727,231.939179,232.016583,231.778748,231.899914,231.955844,232.021431,232.02388,232.026252,-0.423954,0.99576,-0.014851,231.077301,230.51887,233.377574,231.972138,1
58.079167,1.410882,232.08969,232.037331,231.985245,232.071816,231.974323,232.082695,232.054021,232.043299,232.047982,232.000726,232.03517,232.025551,0.60805,1.006081,0.023052,231.660879,231.077301,230.51887,233.377574,0
55.745439,0.829073,232.269975,232.136752,232.055955,232.154723,232.043953,232.103819,232.237556,232.148722,232.112406,231.9722,232.060433,232.028576,0.356971,1.00357,0.032149,233.44473,231.660879,231.077301,230.51887,1
59.694232,1.92048,232.562498,232.302666,232.173562,232.346771,232.143809,232.178095,232.551034,232.323474,232.226924,232.018161,232.098032,232.042217,0.827942,1.008279,0.084918,233.081257,233.44473,231.660879,231.077301,0
50.568718,-0.366927,232.537879,232.314517,232.189918,232.310078,232.201823,232.19219,232.565639,232.350453,232.242988,232.157098,232.131598,232.058325,-0.157619,0.998424,0.075311,233.878852,233.081257,233.44473,231.660879,0
49.419897,0.566325,232.481612,232.306316,232.192402,232.366711,232.207431,232.175211,232.55079,232.352986,232.245325,232.372178,232.156429,232.072442,0.244462,1.002445,0.074464,232.427094,233.878852,233.081257,233.44473,0
44.161014,-0.681049,232.265154,232.209628,232.134253,232.298606,232.207384,232.128588,232.355222,232.265715,232.188285,232.515509,232.179198,232.083843,-0.293591,0.997064,0.042124,232.228411,232.427094,233.878852,233.081257,1
52.052897,-0.781644,232.325295,232.246419,232.164038,232.220441,232.219368,232.112914,232.409281,232.302719,232.218436,232.593576,232.188678,232.099409,-0.334927,0.996651,0.07807,231.291089,232.228411,232.427094,233.878852,0
46.324858,1.049638,232.187697,232.181856,232.125617,232.325405,232.226667,232.116228,232.290748,232.240733,232.183313,232.60451,232.198415,232.116742,0.455337,1.004553,0.065571,232.595931,231.291089,232.228411,232.427094,1
54.866732,2.081536,232.364268,232.274902,232.192276,232.533559,232.281459,232.168434,232.442281,232.329511,232.250578,232.527835,232.23529,232.133556,0.900796,1.009008,0.036548,231.568508,232.595931,231.291089,232.228411,0
42.69931,-1.064916,232.042758,232.115003,232.089288,232.427067,232.178897,232.101808,232.089991,232.168988,232.149129,232.351752,232.271446,232.140923,-0.459687,0.995403,0.050435,233.158837,231.568508,232.595931,231.291089,1
52.908952,-0.593737,232.18971,232.185097,232.138431,232.367694,232.219755,232.105447,232.167069,232.232997,232.197463,232.208748,232.31117,232.155837,-0.254337,0.997457,0.101922,230.595963,233.158837,231.568508,232.595931,0
47.311445,-1.577899,232.064919,232.120169,232.097458,232.209904,232.182313,232.09927,232.009917,232.164768,232.158619,232.101113,232.323723,232.16615,-0.676974,0.99323,0.092764,232.850994,230.595963,233.158837,231.568508,1
50.653712,-1.599004,232.103997,232.135377,232.109225,232.050003,232.198387,232.112541,232.022634,232.174057,232.170269,232.033368,232.314203,232.176762,-0.683689,0.993163,0.052219,231.503357,232.850994,230.595963,233.158837,0
44.307145,-1.72529,231.849053,231.998846,232.018424,231.877474,232.093776,232.093706,231.777507,232.031526,232.079254,231.960732,232.27154,232.191489,-0.742293,0.992577,-0.021251,232.279848,231.503357,232.850994,230.595963,1
53.2838,0.65151,232.036483,232.082758,232.074004,231.942625,232.154668,232.119162,231.95977,232.106397,232.129977,231.939837,232.238135,232.212085,0.280547,1.002805,-0.070636,230.701804,232.279848,231.503357,232.850994,0
51.622223,1.197367,232.11866,232.121396,232.100743,232.062362,232.180484,232.159043,232.059012,232.138186,232.153803,231.961272,232.210467,232.230593,0.517688,1.005177,-0.065806,232.87992,230.701804,232.279848,231.503357,0
41.015907,-3.029081,231.654694,231.878106,231.937266,231.759454,231.989948,232.066063,231.605282,231.889268,231.986564,231.86616,232.161453,232.225489,-1.302293,0.986977,-0.12052,232.488456,232.87992,230.701804,232.279848,1
52.704692,1.161258,231.850162,231.959216,231.988395,231.87558,232.100492,232.109638,231.781702,231.959727,232.029384,231.822465,232.130102,232.212576,0.501475,1.005015,-0.076768,229.566849,232.488456,232.87992,230.701804,0
51.196659,-0.852193,231.933159,231.992305,232.008927,231.79036,232.16196,232.117759,231.860078,231.979361,232.042094,231.808553,232.081462,232.188926,-0.365499,0.996345,-0.092921,232.729766,229.566849,232.488456,232.87992,1
54.494845,2.67531,232.176452,232.114111,232.090369,232.057891,232.242479,232.138562,232.129335,232.08501,232.116514,231.889587,232.038219,232.168104,1.160172,1.011602,-0.039691,232.306644,232.729766,229.566849,232.488456,0
49.861918,-0.773334,232.15849,232.11064,232.089549,231.980558,232.174126,232.140022,232.132929,232.069313,232.112585,231.880796,231.997628,232.152305,-0.332115,0.996679,-0.085386,233.271274,232.306644,232.729766,229.566849,0
49.276595,0.424209,232.116504,232.093204,232.079099,232.022979,232.116441,232.129202,232.123294,232.045831,232.098878,231.96278,231.96629,232.136816,0.183241,1.001832,-0.036845,232.07766,233.271274,232.306644,232.729766,1
57.909815,2.008029,232.511299,232.302221,232.2216,232.223782,232.136892,232.206852,232.535094,232.252634,232.238147,232.161251,231.967552,232.131225,0.864487,1.008645,-0.000345,231.927567,232.07766,233.271274,232.306644,0
52.915383,2.408056,232.620128,232.379139,232.278908,232.464587,232.171031,232.21738,232.696199,232.345298,232.296406,232.3715,232.005241,232.127055,1.043796,1.010438,0.014388,234.287877,231.927567,232.07766,233.271274,1
54.900713,0.771097,232.807563,232.50027,232.367431,232.541697,232.242161,232.283678,232.911914,232.486249,232.388899,232.540911,232.065625,232.134094,0.331113,1.003311,0.020956,233.10986,234.287877,231.927567,232.07766,0
48.913636,-0.251268,232.703858,232.475215,232.359028,232.51657,232.289466,232.292513,232.856548,232.485775,232.3859,232.702595,232.117802,232.143017,-0.108077,0.998919,0.066473,233.651017,233.10986,234.287877,231.927567,1
49.964735,2.915454,232.663576,232.47589,232.366981,232.808116,232.283785,232.26267,232.850318,232.504141,232.398144,232.896463,232.185598,232.152358,1.26998,1.0127,0.068155,232.237189,233.651017,233.10986,234.287877,1
55.890224,1.192871,232.892496,232.613675,232.467346,232.927403,232.401491,232.376129,233.052958,232.660222,232.505239,232.999467,232.291775,232.176353,0.512556,1.005126,0.105649,232.482303,232.237189,233.651017,233.10986,0
55.108664,1.460754,233.051569,232.723554,232.55122,233.073478,232.431919,232.465799,233.205685,232.790308,232.594998,233.072451,232.400675,232.205783,0.628804,1.006288,0.25813,233.922637,232.482303,232.237189,233.651017,0
54.350805,0.356809,233.15639,232.809699,232.620695,233.109159,232.583525,232.531373,233.306522,232.904229,232.669984,233.117897,232.520565,232.239896,0.152959,1.00153,0.270413,233.767398,233.922637,232.482303,232.237189,0
52.238103,1.181681,233.175108,232.852522,232.661898,233.227327,232.603943,232.525193,233.333828,232.968592,232.71695,233.184756,232.626878,232.272141,0.509175,1.005092,0.287462,233.628083,233.767398,233.922637,232.482303,1
54.838831,1.823432,233.279815,232.938091,232.732163,233.40967,232.716325,232.547518,233.429041,233.077836,232.796034,233.288588,232.756797,232.325805,0.786208,1.007862,0.263852,233.25934,233.628083,233.767398,233.922637,0
45.512608,-2.202079,233.062721,232.856921,232.690462,233.189462,232.706622,232.487749,233.188337,233.017785,232.766246,233.3127,232.862841,232.391429,-0.939903,0.990601,0.272604,233.750999,233.25934,233.628083,233.767398,1
51.35389,0.034098,233.077492,232.884258,232.71972,233.192872,232.82873,232.511645,233.180063,233.059437,232.808582,233.328206,232.95094,232.465329,0.014628,1.000146,0.290061,232.085798,233.750999,233.25934,233.628083,0
50.177238,-0.715375,233.051701,232.889151,232.73365,233.121335,232.831516,232.535219,233.133294,233.069619,232.835936,233.298712,233.010645,232.538333,-0.306172,0.996938,0.245315,233.143959,232.085798,233.750999,233.25934,0
46.197435,-0.006458,232.902434,232.826445,232.701204,233.120689,232.81863,232.56654,232.971366,233.012401,232.816292,233.235696,233.06328,232.60763,-0.002781,0.999972,0.186735,232.935642,233.143959,232.085798,233.750999,1
50.928716,0.519639,232.920526,232.843159,232.720606,233.172653,232.990384,232.580074,232.949776,233.029859,232.844382,233.11364,233.122924,232.678126,0.223518,1.002235,0.160987,232.230731,232.935642,233.143959,232.085798,1
52.116669,-0.724875,232.970933,232.87693,232.751391,233.100165,233.013784,232.634383,232.954341,233.04961,232.884233,232.986359,233.149474,232.746864,-0.309878,0.996901,0.167335,233.001942,232.230731,232.935642,233.143959,1
57.655984,0.382699,233.185326,232.998184,232.84163,233.138435,233.105957,232.667425,233.145238,233.15783,232.982021,232.953844,233.168659,232.808606,0.163709,1.001637,0.196085,233.197762,233.001942,232.230731,232.935642,0
42.331691,-2.16009,232.873084,232.852452,232.753008,232.922426,233.015793,232.696492,232.841521,233.001833,232.904639,232.893189,233.154927,232.861456,-0.924585,0.990754,0.095547,234.150097,233.197762,233.001942,232.230731,1
47.526451,-0.892249,232.781085,232.806227,232.72811,232.833201,233.030264,232.680362,232.740551,232.940052,232.883387,232.860161,233.12984,232.902118,-0.382514,0.996175,0.053904,231.467993,234.150097,233.197762,233.001942,1
54.884391,0.081137,232.972185,232.903933,232.799338,232.841315,233.125493,232.757988,232.922176,233.016421,232.957695,232.889092,233.094748,232.950962,0.034711,1.000347,0.039001,232.367091,231.467993,234.150097,233.197762,0
48.397762,0.486045,232.899396,232.872305,232.784661,232.88992,233.039691,232.767721,232.873181,232.963693,232.945686,232.922129,233.047498,232.990099,0.209425,1.002094,-0.035218,233.832136,232.367091,231.467993,234.150097,0
44.0104,-1.52885,232.665889,232.752572,232.709206,232.737035,232.964953,232.798165,232.641397,232.828018,232.871324,232.8336,233.006368,233.013422,-0.655754,0.993442,-0.093232,232.571844,233.832136,232.367091,231.467993,1
44.787885,-1.186778,232.499157,232.656981,232.647248,232.618357,232.869846,232.760463,232.46173,232.7122,232.803627,232.720896,232.954139,233.016143,-0.509487,0.994905,-0.096085,231.615108,232.571844,233.832136,232.367091,0
41.296403,-1.214807,232.229478,232.50069,232.542001,232.496876,232.808783,232.711378,232.170378,232.535636,232.691076,232.612074,232.89737,233.006398,-0.523104,0.994769,-0.135031,231.748865,231.615108,232.571844,233.832136,1
52.946123,0.108973,232.38974,232.558806,232.578706,232.507773,232.840213,232.829514,232.282022,232.564411,232.716852,232.474666,232.841651,232.990775,0.046769,1.000468,-0.145801,231.015923,231.748865,231.615108,232.571844,0
45.606577,-1.615876,232.242857,232.465766,232.514395,232.346186,232.723176,232.791251,232.113678,232.44457,232.63636,232.276587,232.766517,232.955617,-0.692921,0.993071,-0.163321,233.110916,231.015923,231.748865,231.615108,1
53.601948,-0.857557,232.433709,232.544507,232.564598,232.26043,232.699433,232.824115,232.285743,232.498795,232.668701,232.155286,232.690178,232.923763,-0.366242,0.996338,-0.136502,231.581886,233.110916,231.015923,231.748865,1
58.030297,2.92969,232.790795,232.721,232.682861,232.553399,232.737913,232.861662,232.674334,232.660533,232.770222,232.206778,232.636993,232.894511,1.2657,1.012657,-0.114803,233.29254,231.581886,233.110916,231.015923,0
50.793586,0.545849,232.813003,232.73928,232.697705,232.607984,232.720593,232.889504,232.739705,232.677203,232.77353,232.312142,232.608407,232.8695,0.234908,1.002349,-0.146904,234.397683,233.29254,231.581886,233.110916,1
51.624364,-0.735175,232.864632,232.773345,232.723463,232.534467,232.687891,232.928484,232.82861,232.713047,232.786915,232.46208,232.581249,232.844247,-0.314403,0.996856,-0.10279,232.91294,234.397683,233.29254,231.581886,0
47.084689,-0.420662,232.734914,232.714091,232.686542,232.4924,232.69116,232.857261,232.758922,232.661932,232.736766,232.655035,232.54953,232.810157,-0.180874,0.998191,-0.105053,233.096961,232.91294,234.397683,233.29254,0
46.387158,0.390518,232.602316,232.646618,232.642612,232.531452,232.634243,232.820453,232.670418,232.596643,232.681822,232.838092,232.516942,232.771674,0.168606,1.001686,-0.138799,232.151181,233.096961,232.91294,234.397683,1
57.278517,2.511118,232.90371,232.800272,232.746958,232.782564,232.70046,232.840752,232.984696,232.751475,232.774695,232.960644,232.521081,232.74049,1.083551,1.010836,-0.086498,232.005626,232.151181,233.096961,232.91294,0
54.228285,2.682289,233.048165,232.88579,232.80833,233.050793,232.773835,232.889453,233.151177,232.846499,232.830015,233.021078,232.560393,232.723948,1.161084,1.011611,-0.013089,234.259982,232.005626,232.151181,233.096961,1
55.212704,0.795978,233.204297,232.983038,232.879205,233.130391,232.819082,232.936939,233.306832,232.95441,232.895656,233.045275,232.617985,232.707176,0.341459,1.003415,0.053455,233.698212,234.259982,232.005626,232.151181,0
46.773635,0.749435,233.045574,232.92097,232.843857,233.205334,232.77576,232.883895,233.161547,232.907956,232.856584,233.075943,232.6814,232.683778,0.323616,1.003236,0.124016,233.906894,233.698212,234.259982,232.005626,1
56.369565,1.079217,233.286699,233.05914,232.942432,233.313256,232.786843,232.90404,233.373624,233.059956,232.952575,233.166505,232.769316,232.677494,0.462602,1.004626,0.131334,232.331321,233.906894,233.698212,234.259982,1
58.602367,0.523463,233.583871,233.236474,233.070091,233.365602,232.959501,232.947143,233.665967,233.263223,233.082711,233.322003,232.869786,232.693396,0.223323,1.002233,0.221416,234.371757,232.331321,233.906894,233.698212,0
53.088965,1.004799,233.644574,233.301356,233.124778,233.466082,233.037033,232.969089,233.766356,233.354484,233.14533,233.489408,232.952757,232.729219,0.431405,1.004314,0.22753,234.921146,234.371757,232.331321,233.906894,0
44.431913,-1.049431,233.354203,233.181944,233.055278,233.361139,232.947803,232.912307,233.508437,233.260245,233.085875,233.568659,233.021225,232.769958,-0.450212,0.995498,0.146493,233.917739,234.921146,234.371757,232.331321,1
51.264873,1.343566,233.379756,233.211735,233.083631,233.495496,232.993948,232.959272,233.53273,233.312335,233.123451,233.659694,233.108592,232.821335,0.578746,1.005787,0.159156,232.04753,233.917739,234.921146,234.371757,0
45.272202,0.087013,233.145735,233.105154,233.019696,233.504197,233.017825,232.924228,233.277665,233.226496,233.06754,233.668752,233.200573,232.869812,0.037504,1.000375,0.141503,233.494747,232.04753,233.917739,234.921146,1
51.634311,-0.747347,233.212444,233.143962,233.051498,233.429462,233.106013,232.943461,233.279199,233.273621,233.105501,233.55199,233.28221,232.913982,-0.319025,0.99681,0.200756,232.092638,233.494747,232.04753,233.917739,0
47.346696,-1.181126,233.086015,233.08426,233.01702,233.31135,233.181071,232.953006,233.113312,233.217533,233.077993,233.3665,233.330282,232.950411,-0.505407,0.994946,0.201696,233.512635,232.092638,233.494747,232.04753,1
56.146238,0.775308,233.376231,233.236445,233.124451,233.38888,233.259635,233.009015,233.362558,233.360498,233.189554,233.261515,233.361017,232.990603,0.33146,1.003315,0.178508,232.517086,233.512635,232.092638,233.494747,0
49.343513,0.743413,233.321413,233.221044,233.121244,233.463222,233.334278,233.004914,233.305441,233.342888,233.193794,233.204508,233.391274,233.034246,0.31998,1.0032,0.168735,234.682202,232.517086,233.512635,232.092638,0
49.184169,-1.335707,233.269529,233.203425,233.115747,233.329651,233.321453,232.967779,233.227773,233.314485,233.195803,233.140168,233.402576,233.086544,-0.569909,0.994301,0.129918,233.074735,234.682202,232.517086,233.512635,1
49.948887,-1.720372,233.257028,233.203173,233.121233,233.157614,233.261608,233.025538,233.204341,233.302992,233.210835,233.141403,233.388427,233.143364,-0.732319,0.992677,0.134804,233.036051,233.074735,234.682202,232.517086,0
46.523701,-1.442247,233.114931,233.13387,233.079572,233.013389,233.239736,233.029152,233.080319,233.228124,233.175348,233.188202,233.356407,233.183456,-0.616562,0.993834,0.055013,233.200775,233.036051,233.074735,234.682202,1
46.984063,0.51062,233.013698,233.079039,233.045932,233.064451,233.212795,232.986686,232.997549,233.163211,233.144961,233.210887,233.319895,233.212382,0.22005,1.0022,-0.054888,232.475492,233.200775,233.036051,233.074735,1
50.739213,-0.277856,233.050642,233.092168,233.056962,233.036665,233.266081,233.008187,233.025265,233.163601,233.159813,233.150489,233.290398,233.244686,-0.118999,0.99881,-0.081681,232.55815,232.475492,233.200775,233.036051,0
47.661398,0.583732,232.982593,233.052568,233.032407,233.095039,233.299618,233.043563,232.959757,233.107438,233.138406,233.092102,233.253993,233.270929,0.251508,1.002515,-0.077247,233.216891,232.55815,232.475492,233.200775,1
54.165858,0.301829,233.133842,233.12513,233.082863,233.125222,233.277342,233.112416,233.090561,233.156471,233.188141,233.022724,233.21954,233.281074,0.129256,1.001293,-0.074423,232.676371,233.216891,232.55815,232.475492,0
48.923865,0.414284,233.097029,233.106677,233.073089,233.16665,233.239,233.176264,233.055316,233.123522,233.176461,232.978937,233.195648,233.273891,0.178174,1.001782,-0.020283,233.814464,232.676371,233.216891,232.55815,0
42.185685,-3.062597,232.828406,232.965051,232.979316,232.86039,233.124635,233.126554,232.774035,232.969294,233.076031,232.905252,233.154652,233.252834,-1.304998,0.98695,-0.066616,232.93137,233.814464,232.676371,233.216891,1
57.755976,1.704297,233.183066,233.137811,233.095427,233.03082,233.247021,233.233125,233.122879,233.126855,233.182643,232.95444,233.122101,233.24156,0.731224,1.007312,-0.01351,231.619604,232.93137,233.814464,232.676371,0
51.850863,0.540546,233.254617,233.1796,233.12647,233.084875,233.207263,233.242594,233.222111,233.158243,233.204802,233.028897,233.087706,233.228498,0.231958,1.00232,-0.076509,234.779032,231.619604,232.93137,233.814464,1
58.406953,2.04421,233.616502,233.376303,233.263148,233.289296,233.223455,233.270837,233.614858,233.352312,233.333989,233.163027,233.084037,233.227654,0.876588,1.008766,-0.052361,233.576596,234.779032,231.619604,232.93137,0
53.171312,1.683628,233.71516,233.450857,233.320953,233.457658,233.235524,233.312377,233.773008,233.441423,233.391297,233.317626,233.111314,233.23734,0.724217,1.007242,-0.010597,235.244985,233.576596,234.779032,231.619604,0
50.168038,0.948319,233.677216,233.456154,233.332922,233.55249,233.308471,233.326027,233.781883,233.467227,233.403819,233.519925,233.160323,233.243776,0.407777,1.004078,0.003478,234.15912,235.244985,233.576596,234.779032,1
51.010301,0.46837,233.678679,233.477973,233.355653,233.599327,233.317996,233.377163,233.806023,233.503112,233.426996,233.717049,233.208948,233.24615,0.20083,1.002008,0.050332,233.506469,234.15912,235.244985,233.576596,1
52.535697,1.314853,233.735505,233.526854,233.396658,233.730813,233.412926,233.443349,233.877277,233.567229,233.466612,233.875923,233.272053,233.248657,0.565099,1.005651,0.074128,233.685261,233.506469,234.15912,235.244985,0
51.610676,0.018254,233.75318,233.555984,233.424791,233.732638,233.42893,233.429107,233.895805,233.607209,233.491733,233.957714,233.330016,233.249503,0.007807,1.000078,0.105005,233.991223,233.685261,233.506469,234.15912,0
47.482518,0.19696,233.639571,233.515255,233.405664,233.752334,233.459492,233.410111,233.785931,233.578581,233.472328,233.957461,233.387026,233.257483,0.084557,1.000846,0.150728,233.832718,233.991223,233.685261,233.506469,1
55.002846,2.83334,233.787457,233.604559,233.473231,234.035668,233.448029,233.428313,233.913314,233.673195,233.539608,233.947832,233.466028,233.278452,1.223273,1.012233,0.164694,233.12833,233.832718,233.991223,233.685261,0
52.158676,-0.780059,233.825915,233.642122,233.507149,233.957662,233.494241,233.483901,233.906643,233.725666,233.576424,233.885765,233.56578,233.3083,-0.332252,0.996677,0.170601,234.452944,233.12833,233.832718,233.991223,1
53.062328,0.574494,233.885037,233.690595,233.548694,234.015112,233.549993,233.476546,233.941812,233.788223,233.619469,233.865486,233.655261,233.340602,0.245955,1.00246,0.250131,233.998973,234.452944,233.12833,233.832718,1
63.38395,0.949257,234.304893,233.929038,233.719375,234.110037,233.699666,233.518982,234.338017,234.040056,233.794804,233.910103,233.748458,233.389885,0.403519,1.004035,0.232917,234.151091,233.998973,234.452944,233.12833,0
51.679452,0.141246,234.30407,233.964403,233.756858,234.124162,233.79091,233.531736,234.372622,234.097266,233.845216,234.040864,233.824355,233.449482,0.060321,1.000603,0.245734,236.194242,234.151091,233.998973,234.452944,0
44.518041,-0.690955,234.033423,233.854985,233.696126,234.055066,233.803778,233.557336,234.134686,234.004371,233.799008,234.151404,233.878664,233.518173,-0.295904,0.997041,0.154163,234.300366,236.194242,234.151091,233.998973,0
42.623001,-1.298512,233.734028,233.715153,233.61165,233.925215,233.762271,233.520403,233.831356,233.869416,233.723486,234.176653,233.912549,233.578679,-0.555667,0.994443,0.128785,232.815514,234.300366,236.194242,234.151091,1
49.782328,-0.312079,233.724049,233.711723,233.616005,233.894007,233.81241,233.573286,233.786616,233.861499,233.733728,234.175714,233.939338,233.63426,-0.133372,0.998666,0.124981,232.38675,232.815514,234.300366,236.194242,1
52.388951,0.356782,233.808677,233.757226,233.653004,233.929685,233.831162,233.595848,233.840342,233.897413,233.773484,234.102621,233.957417,233.679261,0.15258,1.001526,0.123954,233.679144,232.38675,232.815514,234.300366,1
53.102709,1.195848,233.902404,233.811221,233.696306,234.04927,233.900802,233.656085,233.912068,233.944367,233.820473,233.951605,233.986202,233.717732,0.512957,1.00513,0.117315,234.1895,233.679144,232.38675,232.815514,0
48.116945,-0.966547,233.826767,233.780286,233.682763,233.952616,233.994142,233.616225,233.809727,233.904899,233.809525,233.783883,234.004409,233.749277,-0.412256,0.995877,0.088311,234.324179,234.1895,233.679144,232.38675,1
53.429698,0.403579,233.931455,233.839549,233.729201,233.992974,233.975318,233.660485,233.891534,233.943796,233.860256,233.737936,234.000528,233.788709,0.17247,1.001725,0.103361,233.486397,234.324179,234.1895,233.679144,0
